Time[s], Channel 0
 Time [s],Channel 0-Analog
4.500000000000000, 2.849777936935425
4.501000000000000, 2.849777936935425
4.502000000000000, 2.854880094528198
4.503000000000000, 2.859982490539551
4.504000000000000, 2.854880094528198
4.505000000000000, 2.859982490539551
4.506000000000000, 2.854880094528198
4.507000000000000, 2.849777936935425
4.508000000000000, 2.854880094528198
4.509000000000000, 2.859982490539551
4.510000000000000, 2.854880094528198
4.511000000000000, 2.859982490539551
4.512000000000000, 2.854880094528198
4.513000000000000, 2.859982490539551
4.514000000000000, 2.854880094528198
4.515000000000000, 2.854880094528198
4.516000000000000, 2.854880094528198
4.517000000000000, 2.849777936935425
4.518000000000000, 2.849777936935425
4.519000000000000, 2.849777936935425
4.520000000000000, 2.849777936935425
4.521000000000000, 2.854880094528198
4.522000000000000, 2.854880094528198
4.523000000000000, 2.854880094528198
4.524000000000000, 2.844675779342651
4.525000000000000, 2.849777936935425
4.526000000000000, 2.854880094528198
4.527000000000000, 2.854880094528198
4.528000000000000, 2.854880094528198
4.529000000000000, 2.849777936935425
4.530000000000000, 2.854880094528198
4.531000000000000, 2.854880094528198
4.532000000000000, 2.854880094528198
4.533000000000000, 2.854880094528198
4.534000000000000, 2.849777936935425
4.535000000000000, 2.849777936935425
4.536000000000000, 2.849777936935425
4.537000000000000, 2.854880094528198
4.538000000000000, 2.854880094528198
4.539000000000000, 2.849777936935425
4.540000000000000, 2.854880094528198
4.541000000000000, 2.854880094528198
4.542000000000000, 2.854880094528198
4.543000000000000, 2.854880094528198
4.544000000000000, 2.844675779342651
4.545000000000000, 2.859982490539551
4.546000000000000, 2.849777936935425
4.547000000000000, 2.854880094528198
4.548000000000000, 2.849777936935425
4.549000000000000, 2.854880094528198
4.550000000000000, 2.849777936935425
4.551000000000000, 2.854880094528198
4.552000000000000, 2.849777936935425
4.553000000000000, 2.844675779342651
4.554000000000000, 2.849777936935425
4.555000000000000, 2.849777936935425
4.556000000000000, 2.849777936935425
4.557000000000000, 2.854880094528198
4.558000000000000, 2.849777936935425
4.559000000000000, 2.849777936935425
4.560000000000000, 2.854880094528198
4.561000000000000, 2.849777936935425
4.562000000000000, 2.849777936935425
4.563000000000000, 2.854880094528198
4.564000000000000, 2.849777936935425
4.565000000000000, 2.849777936935425
4.566000000000000, 2.849777936935425
4.567000000000000, 2.849777936935425
4.568000000000000, 2.849777936935425
4.569000000000000, 2.849777936935425
4.570000000000000, 2.854880094528198
4.571000000000000, 2.849777936935425
4.572000000000000, 2.849777936935425
4.573000000000000, 2.849777936935425
4.574000000000000, 2.849777936935425
4.575000000000000, 2.849777936935425
4.576000000000000, 2.849777936935425
4.577000000000000, 2.854880094528198
4.578000000000000, 2.854880094528198
4.579000000000000, 2.849777936935425
4.580000000000000, 2.859982490539551
4.581000000000000, 2.849777936935425
